## This file was originally clean_edetecttb_11oct_withregion.csv. 
## Any edits are listed below. 
## Alterations: 
## Settlment -> Settlement
sex,age_grps,year,n_screened,country,visa_type,region
Female,25-29,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,25-29,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Female,25-29,2015,2,Malawi,UK Work,Sub_Saharan_Africa
Female,25-29,2016,0,Malawi,UK Work,Sub_Saharan_Africa
Female,25-29,2017,2,Malawi,UK Work,Sub_Saharan_Africa
Female,25-29,2018,2,Malawi,UK Work,Sub_Saharan_Africa
Female,30-34,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,30-34,2014,2,Malawi,UK Work,Sub_Saharan_Africa
Female,30-34,2015,2,Malawi,UK Work,Sub_Saharan_Africa
Female,30-34,2016,2,Malawi,UK Work,Sub_Saharan_Africa
Female,30-34,2017,2,Malawi,UK Work,Sub_Saharan_Africa
Female,30-34,2018,4,Malawi,UK Work,Sub_Saharan_Africa
Female,35-39,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,35-39,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Female,35-39,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Female,35-39,2016,3,Malawi,UK Work,Sub_Saharan_Africa
Female,35-39,2017,1,Malawi,UK Work,Sub_Saharan_Africa
Female,35-39,2018,0,Malawi,UK Work,Sub_Saharan_Africa
Female,40-44,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,40-44,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Female,40-44,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Female,40-44,2016,1,Malawi,UK Work,Sub_Saharan_Africa
Female,40-44,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Female,40-44,2018,0,Malawi,UK Work,Sub_Saharan_Africa
Female,45-49,2013,1,Malawi,UK Work,Sub_Saharan_Africa
Female,45-49,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Female,45-49,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Female,45-49,2016,2,Malawi,UK Work,Sub_Saharan_Africa
Female,45-49,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Female,45-49,2018,0,Malawi,UK Work,Sub_Saharan_Africa
Female,50-54,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,50-54,2014,1,Malawi,UK Work,Sub_Saharan_Africa
Female,50-54,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Female,50-54,2016,0,Malawi,UK Work,Sub_Saharan_Africa
Female,50-54,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Female,50-54,2018,1,Malawi,UK Work,Sub_Saharan_Africa
Male,0-4,2013,0,Malawi,UK Student,Sub_Saharan_Africa
Male,0-4,2014,1,Malawi,UK Student,Sub_Saharan_Africa
Male,0-4,2015,0,Malawi,UK Student,Sub_Saharan_Africa
Male,0-4,2016,0,Malawi,UK Student,Sub_Saharan_Africa
Male,0-4,2017,0,Malawi,UK Student,Sub_Saharan_Africa
Male,0-4,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Male,5-9,2013,0,Malawi,UK Student,Sub_Saharan_Africa
Male,5-9,2014,1,Malawi,UK Student,Sub_Saharan_Africa
Male,5-9,2015,0,Malawi,UK Student,Sub_Saharan_Africa
Male,5-9,2016,1,Malawi,UK Student,Sub_Saharan_Africa
Male,5-9,2017,1,Malawi,UK Student,Sub_Saharan_Africa
Male,5-9,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Male,10-14,2013,1,Malawi,UK Student,Sub_Saharan_Africa
Male,10-14,2014,1,Malawi,UK Student,Sub_Saharan_Africa
Male,10-14,2015,0,Malawi,UK Student,Sub_Saharan_Africa
Male,10-14,2016,0,Malawi,UK Student,Sub_Saharan_Africa
Male,10-14,2017,0,Malawi,UK Student,Sub_Saharan_Africa
Male,10-14,2018,1,Malawi,UK Student,Sub_Saharan_Africa
Male,15-19,2013,4,Malawi,UK Student,Sub_Saharan_Africa
Male,15-19,2014,7,Malawi,UK Student,Sub_Saharan_Africa
Male,15-19,2015,10,Malawi,UK Student,Sub_Saharan_Africa
Male,15-19,2016,8,Malawi,UK Student,Sub_Saharan_Africa
Male,15-19,2017,6,Malawi,UK Student,Sub_Saharan_Africa
Male,15-19,2018,11,Malawi,UK Student,Sub_Saharan_Africa
Male,20-24,2013,5,Malawi,UK Student,Sub_Saharan_Africa
Male,20-24,2014,9,Malawi,UK Student,Sub_Saharan_Africa
Male,20-24,2015,6,Malawi,UK Student,Sub_Saharan_Africa
Male,20-24,2016,4,Malawi,UK Student,Sub_Saharan_Africa
Male,20-24,2017,8,Malawi,UK Student,Sub_Saharan_Africa
Male,20-24,2018,13,Malawi,UK Student,Sub_Saharan_Africa
Male,25-29,2013,18,Malawi,UK Student,Sub_Saharan_Africa
Male,25-29,2014,14,Malawi,UK Student,Sub_Saharan_Africa
Male,25-29,2015,19,Malawi,UK Student,Sub_Saharan_Africa
Male,25-29,2016,19,Malawi,UK Student,Sub_Saharan_Africa
Male,25-29,2017,17,Malawi,UK Student,Sub_Saharan_Africa
Male,25-29,2018,19,Malawi,UK Student,Sub_Saharan_Africa
Male,30-34,2013,10,Malawi,UK Student,Sub_Saharan_Africa
Male,30-34,2014,23,Malawi,UK Student,Sub_Saharan_Africa
Male,30-34,2015,15,Malawi,UK Student,Sub_Saharan_Africa
Male,30-34,2016,9,Malawi,UK Student,Sub_Saharan_Africa
Male,30-34,2017,14,Malawi,UK Student,Sub_Saharan_Africa
Male,30-34,2018,12,Malawi,UK Student,Sub_Saharan_Africa
Male,35-39,2013,9,Malawi,UK Student,Sub_Saharan_Africa
Male,35-39,2014,14,Malawi,UK Student,Sub_Saharan_Africa
Male,35-39,2015,10,Malawi,UK Student,Sub_Saharan_Africa
Male,35-39,2016,12,Malawi,UK Student,Sub_Saharan_Africa
Male,35-39,2017,11,Malawi,UK Student,Sub_Saharan_Africa
Male,35-39,2018,10,Malawi,UK Student,Sub_Saharan_Africa
Male,40-44,2013,10,Malawi,UK Student,Sub_Saharan_Africa
Male,40-44,2014,9,Malawi,UK Student,Sub_Saharan_Africa
Male,40-44,2015,5,Malawi,UK Student,Sub_Saharan_Africa
Male,40-44,2016,1,Malawi,UK Student,Sub_Saharan_Africa
Male,40-44,2017,2,Malawi,UK Student,Sub_Saharan_Africa
Male,40-44,2018,15,Malawi,UK Student,Sub_Saharan_Africa
Male,45-49,2013,5,Malawi,UK Student,Sub_Saharan_Africa
Male,45-49,2014,2,Malawi,UK Student,Sub_Saharan_Africa
Male,45-49,2015,1,Malawi,UK Student,Sub_Saharan_Africa
Male,45-49,2016,1,Malawi,UK Student,Sub_Saharan_Africa
Male,45-49,2017,2,Malawi,UK Student,Sub_Saharan_Africa
Male,45-49,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Male,50-54,2013,2,Malawi,UK Student,Sub_Saharan_Africa
Male,50-54,2014,2,Malawi,UK Student,Sub_Saharan_Africa
Male,50-54,2015,0,Malawi,UK Student,Sub_Saharan_Africa
Male,50-54,2016,1,Malawi,UK Student,Sub_Saharan_Africa
Male,50-54,2017,1,Malawi,UK Student,Sub_Saharan_Africa
Male,50-54,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Male,55-59,2013,0,Malawi,UK Student,Sub_Saharan_Africa
Male,55-59,2014,0,Malawi,UK Student,Sub_Saharan_Africa
Male,55-59,2015,1,Malawi,UK Student,Sub_Saharan_Africa
Male,55-59,2016,0,Malawi,UK Student,Sub_Saharan_Africa
Male,55-59,2017,0,Malawi,UK Student,Sub_Saharan_Africa
Male,55-59,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Female,0-4,2013,0,Malawi,UK Student,Sub_Saharan_Africa
Female,0-4,2014,0,Malawi,UK Student,Sub_Saharan_Africa
Female,0-4,2015,0,Malawi,UK Student,Sub_Saharan_Africa
Female,0-4,2016,1,Malawi,UK Student,Sub_Saharan_Africa
Female,0-4,2017,0,Malawi,UK Student,Sub_Saharan_Africa
Female,0-4,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Female,5-9,2013,0,Malawi,UK Student,Sub_Saharan_Africa
Female,5-9,2014,1,Malawi,UK Student,Sub_Saharan_Africa
Female,5-9,2015,0,Malawi,UK Student,Sub_Saharan_Africa
Female,5-9,2016,0,Malawi,UK Student,Sub_Saharan_Africa
Female,5-9,2017,0,Malawi,UK Student,Sub_Saharan_Africa
Female,5-9,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Female,10-14,2013,0,Malawi,UK Student,Sub_Saharan_Africa
Female,10-14,2014,0,Malawi,UK Student,Sub_Saharan_Africa
Female,10-14,2015,1,Malawi,UK Student,Sub_Saharan_Africa
Female,10-14,2016,1,Malawi,UK Student,Sub_Saharan_Africa
Female,10-14,2017,0,Malawi,UK Student,Sub_Saharan_Africa
Female,10-14,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Female,15-19,2013,6,Malawi,UK Student,Sub_Saharan_Africa
Female,15-19,2014,4,Malawi,UK Student,Sub_Saharan_Africa
Female,15-19,2015,8,Malawi,UK Student,Sub_Saharan_Africa
Female,15-19,2016,8,Malawi,UK Student,Sub_Saharan_Africa
Female,15-19,2017,7,Malawi,UK Student,Sub_Saharan_Africa
Female,15-19,2018,9,Malawi,UK Student,Sub_Saharan_Africa
Female,20-24,2013,6,Malawi,UK Student,Sub_Saharan_Africa
Female,20-24,2014,8,Malawi,UK Student,Sub_Saharan_Africa
Female,20-24,2015,6,Malawi,UK Student,Sub_Saharan_Africa
Female,20-24,2016,12,Malawi,UK Student,Sub_Saharan_Africa
Female,20-24,2017,15,Malawi,UK Student,Sub_Saharan_Africa
Female,20-24,2018,10,Malawi,UK Student,Sub_Saharan_Africa
Female,25-29,2013,12,Malawi,UK Student,Sub_Saharan_Africa
Female,25-29,2014,13,Malawi,UK Student,Sub_Saharan_Africa
Female,25-29,2015,11,Malawi,UK Student,Sub_Saharan_Africa
Female,25-29,2016,13,Malawi,UK Student,Sub_Saharan_Africa
Female,25-29,2017,22,Malawi,UK Student,Sub_Saharan_Africa
Female,25-29,2018,24,Malawi,UK Student,Sub_Saharan_Africa
Female,30-34,2013,6,Malawi,UK Student,Sub_Saharan_Africa
Female,30-34,2014,15,Malawi,UK Student,Sub_Saharan_Africa
Female,30-34,2015,13,Malawi,UK Student,Sub_Saharan_Africa
Female,30-34,2016,7,Malawi,UK Student,Sub_Saharan_Africa
Female,30-34,2017,8,Malawi,UK Student,Sub_Saharan_Africa
Female,30-34,2018,11,Malawi,UK Student,Sub_Saharan_Africa
Female,35-39,2013,4,Malawi,UK Student,Sub_Saharan_Africa
Female,35-39,2014,0,Malawi,UK Student,Sub_Saharan_Africa
Female,35-39,2015,9,Malawi,UK Student,Sub_Saharan_Africa
Female,35-39,2016,3,Malawi,UK Student,Sub_Saharan_Africa
Female,35-39,2017,6,Malawi,UK Student,Sub_Saharan_Africa
Female,35-39,2018,7,Malawi,UK Student,Sub_Saharan_Africa
Female,40-44,2013,2,Malawi,UK Student,Sub_Saharan_Africa
Female,40-44,2014,3,Malawi,UK Student,Sub_Saharan_Africa
Female,40-44,2015,1,Malawi,UK Student,Sub_Saharan_Africa
Female,40-44,2016,2,Malawi,UK Student,Sub_Saharan_Africa
Female,40-44,2017,1,Malawi,UK Student,Sub_Saharan_Africa
Female,40-44,2018,3,Malawi,UK Student,Sub_Saharan_Africa
Female,45-49,2013,3,Malawi,UK Student,Sub_Saharan_Africa
Female,45-49,2014,1,Malawi,UK Student,Sub_Saharan_Africa
Female,45-49,2015,1,Malawi,UK Student,Sub_Saharan_Africa
Female,45-49,2016,0,Malawi,UK Student,Sub_Saharan_Africa
Female,45-49,2017,1,Malawi,UK Student,Sub_Saharan_Africa
Female,45-49,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Female,50-54,2013,0,Malawi,UK Student,Sub_Saharan_Africa
Female,50-54,2014,0,Malawi,UK Student,Sub_Saharan_Africa
Female,50-54,2015,1,Malawi,UK Student,Sub_Saharan_Africa
Female,50-54,2016,0,Malawi,UK Student,Sub_Saharan_Africa
Female,50-54,2017,0,Malawi,UK Student,Sub_Saharan_Africa
Female,50-54,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Female,55-59,2013,0,Malawi,UK Student,Sub_Saharan_Africa
Female,55-59,2014,1,Malawi,UK Student,Sub_Saharan_Africa
Female,55-59,2015,0,Malawi,UK Student,Sub_Saharan_Africa
Female,55-59,2016,2,Malawi,UK Student,Sub_Saharan_Africa
Female,55-59,2017,1,Malawi,UK Student,Sub_Saharan_Africa
Female,55-59,2018,0,Malawi,UK Student,Sub_Saharan_Africa
Male,10-14,2016,1,Malawi,UK Working Holiday,Sub_Saharan_Africa
Female,30-34,2016,1,Malawi,UK Working Holiday,Sub_Saharan_Africa
Male,0-4,2013,4,Malawi,UK Settlement,Sub_Saharan_Africa
Male,0-4,2014,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,0-4,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,0-4,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,0-4,2017,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,0-4,2018,7,Malawi,UK Settlement,Sub_Saharan_Africa
Male,5-9,2013,4,Malawi,UK Settlement,Sub_Saharan_Africa
Male,5-9,2014,4,Malawi,UK Settlement,Sub_Saharan_Africa
Male,5-9,2015,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,5-9,2016,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,5-9,2017,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,5-9,2018,12,Malawi,UK Settlement,Sub_Saharan_Africa
Male,10-14,2013,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,10-14,2014,8,Malawi,UK Settlement,Sub_Saharan_Africa
Male,10-14,2015,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,10-14,2016,3,Malawi,UK Settlement,Sub_Saharan_Africa
Male,10-14,2017,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,10-14,2018,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,15-19,2013,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,15-19,2014,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,15-19,2015,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,15-19,2016,8,Malawi,UK Settlement,Sub_Saharan_Africa
Male,15-19,2017,8,Malawi,UK Settlement,Sub_Saharan_Africa
Male,15-19,2018,3,Malawi,UK Settlement,Sub_Saharan_Africa
Male,20-24,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,20-24,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,20-24,2015,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,20-24,2016,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,20-24,2017,6,Malawi,UK Settlement,Sub_Saharan_Africa
Male,20-24,2018,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,25-29,2013,7,Malawi,UK Settlement,Sub_Saharan_Africa
Male,25-29,2014,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,25-29,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,25-29,2016,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,25-29,2017,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,25-29,2018,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,30-34,2013,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,30-34,2014,5,Malawi,UK Settlement,Sub_Saharan_Africa
Male,30-34,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,30-34,2016,4,Malawi,UK Settlement,Sub_Saharan_Africa
Male,30-34,2017,7,Malawi,UK Settlement,Sub_Saharan_Africa
Male,30-34,2018,7,Malawi,UK Settlement,Sub_Saharan_Africa
Male,35-39,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,35-39,2014,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,35-39,2015,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,35-39,2016,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,35-39,2017,3,Malawi,UK Settlement,Sub_Saharan_Africa
Male,35-39,2018,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,40-44,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,40-44,2014,3,Malawi,UK Settlement,Sub_Saharan_Africa
Male,40-44,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,40-44,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,40-44,2017,3,Malawi,UK Settlement,Sub_Saharan_Africa
Male,40-44,2018,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,45-49,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,45-49,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,45-49,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,45-49,2016,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,45-49,2017,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,45-49,2018,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,50-54,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,50-54,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,50-54,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,50-54,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,50-54,2017,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,50-54,2018,2,Malawi,UK Settlement,Sub_Saharan_Africa
Male,60-64,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,60-64,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,60-64,2015,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,60-64,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,60-64,2017,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,60-64,2018,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,70-74,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,70-74,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,70-74,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,70-74,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,70-74,2017,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,70-74,2018,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,80-84,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,80-84,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,80-84,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,80-84,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,80-84,2017,1,Malawi,UK Settlement,Sub_Saharan_Africa
Male,80-84,2018,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,0-4,2013,3,Malawi,UK Settlement,Sub_Saharan_Africa
Female,0-4,2014,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,0-4,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,0-4,2016,4,Malawi,UK Settlement,Sub_Saharan_Africa
Female,0-4,2017,7,Malawi,UK Settlement,Sub_Saharan_Africa
Female,0-4,2018,6,Malawi,UK Settlement,Sub_Saharan_Africa
Female,5-9,2013,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,5-9,2014,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,5-9,2015,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,5-9,2016,3,Malawi,UK Settlement,Sub_Saharan_Africa
Female,5-9,2017,12,Malawi,UK Settlement,Sub_Saharan_Africa
Female,5-9,2018,6,Malawi,UK Settlement,Sub_Saharan_Africa
Female,10-14,2013,3,Malawi,UK Settlement,Sub_Saharan_Africa
Female,10-14,2014,11,Malawi,UK Settlement,Sub_Saharan_Africa
Female,10-14,2015,3,Malawi,UK Settlement,Sub_Saharan_Africa
Female,10-14,2016,5,Malawi,UK Settlement,Sub_Saharan_Africa
Female,10-14,2017,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,10-14,2018,6,Malawi,UK Settlement,Sub_Saharan_Africa
Female,15-19,2013,3,Malawi,UK Settlement,Sub_Saharan_Africa
Female,15-19,2014,6,Malawi,UK Settlement,Sub_Saharan_Africa
Female,15-19,2015,4,Malawi,UK Settlement,Sub_Saharan_Africa
Female,15-19,2016,7,Malawi,UK Settlement,Sub_Saharan_Africa
Female,15-19,2017,6,Malawi,UK Settlement,Sub_Saharan_Africa
Female,15-19,2018,4,Malawi,UK Settlement,Sub_Saharan_Africa
Female,20-24,2013,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,20-24,2014,6,Malawi,UK Settlement,Sub_Saharan_Africa
Female,20-24,2015,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,20-24,2016,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,20-24,2017,10,Malawi,UK Settlement,Sub_Saharan_Africa
Female,20-24,2018,7,Malawi,UK Settlement,Sub_Saharan_Africa
Female,25-29,2013,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,25-29,2014,5,Malawi,UK Settlement,Sub_Saharan_Africa
Female,25-29,2015,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,25-29,2016,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,25-29,2017,7,Malawi,UK Settlement,Sub_Saharan_Africa
Female,25-29,2018,14,Malawi,UK Settlement,Sub_Saharan_Africa
Female,30-34,2013,5,Malawi,UK Settlement,Sub_Saharan_Africa
Female,30-34,2014,10,Malawi,UK Settlement,Sub_Saharan_Africa
Female,30-34,2015,5,Malawi,UK Settlement,Sub_Saharan_Africa
Female,30-34,2016,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,30-34,2017,7,Malawi,UK Settlement,Sub_Saharan_Africa
Female,30-34,2018,12,Malawi,UK Settlement,Sub_Saharan_Africa
Female,35-39,2013,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,35-39,2014,5,Malawi,UK Settlement,Sub_Saharan_Africa
Female,35-39,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,35-39,2016,3,Malawi,UK Settlement,Sub_Saharan_Africa
Female,35-39,2017,11,Malawi,UK Settlement,Sub_Saharan_Africa
Female,35-39,2018,6,Malawi,UK Settlement,Sub_Saharan_Africa
Female,40-44,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,40-44,2014,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,40-44,2015,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,40-44,2016,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,40-44,2017,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,40-44,2018,5,Malawi,UK Settlement,Sub_Saharan_Africa
Female,45-49,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,45-49,2014,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,45-49,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,45-49,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,45-49,2017,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,45-49,2018,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,50-54,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,50-54,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,50-54,2015,2,Malawi,UK Settlement,Sub_Saharan_Africa
Female,50-54,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,50-54,2017,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,50-54,2018,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,55-59,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,55-59,2014,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,55-59,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,55-59,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,55-59,2017,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,55-59,2018,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,60-64,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,60-64,2014,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,60-64,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,60-64,2016,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,60-64,2017,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,60-64,2018,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,65-69,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,65-69,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,65-69,2015,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,65-69,2016,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,65-69,2017,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,65-69,2018,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,70-74,2013,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,70-74,2014,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,70-74,2015,1,Malawi,UK Settlement,Sub_Saharan_Africa
Female,70-74,2016,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,70-74,2017,0,Malawi,UK Settlement,Sub_Saharan_Africa
Female,70-74,2018,0,Malawi,UK Settlement,Sub_Saharan_Africa
Male,0-4,2013,3,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,0-4,2014,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,0-4,2015,3,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,0-4,2016,5,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,0-4,2017,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,0-4,2018,0,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,5-9,2013,5,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,5-9,2014,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,5-9,2015,4,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,5-9,2016,5,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,5-9,2017,0,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,5-9,2018,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,10-14,2013,2,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,10-14,2014,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,10-14,2015,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,10-14,2016,4,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,10-14,2017,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,10-14,2018,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,15-19,2013,0,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,15-19,2014,1,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,15-19,2015,0,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,15-19,2016,4,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,15-19,2017,2,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,15-19,2018,0,Malawi,UK VISA (other),Sub_Saharan_Africa
Male,20-24,2013,0,Malawi,UK VISA (other),Sub_Saharan_Africa
